16144	3.6932	1.87497
16208	3.76874	1.88513
16272	3.82741	1.89691
16336	3.88983	1.91503
16400	3.81747	1.93173
16464	3.85026	1.9429
16528	3.97034	1.96325
16592	4.02884	1.97404
16656	3.91122	1.99455
16720	3.96565	2.00533
16784	4.13904	2.03298
16848	4.01436	2.03164
16912	4.01279	2.06265
16976	4.09003	2.07005
17040	4.15336	2.0964
17104	4.18905	2.10484
17168	4.22919	2.12107
