5072	41117513	7241963	16582450	7241963
5136	42245032	7420464	17085459	7420464
5200	43271531	7601395	17479966	7601395
5264	44242148	7784851	17810541	7784851
5328	45392875	7969995	18313662	7969995
5392	46387634	8158088	18653030	8158088
5456	47392479	8347944	18994363	8347944
5520	48582289	8539236	19512917	8539236
5584	49843545	8776974	20105368	8776974
