5072	102279592	10480800	78913773	10480800
5136	104880433	10736822	80918544	10736822
5200	107402183	10997497	82837430	10997497
5264	110047842	11259163	84872771	11259163
5328	112864337	11564820	87080410	11564820
5392	115595679	11833684	89185788	11833684
5456	118242178	12107359	91199563	12107359
5520	121017444	12381728	93334653	12381728
5584	123970159	12702162	95649084	12702162
