5072	144749026	25606861	123645439	25606861
5136	148410696	26237985	126766988	26237985
5200	152146179	26915067	129964009	26915067
5264	155899626	27562008	133163791	27562008
5328	159727668	28255865	136440035	28255865
5392	163572940	28918635	139718098	28918635
5456	167493689	29629108	143073713	29629108
5520	171430606	30307845	146429877	30307845
5584	175443648	31035239	149864449	31035239
